"Suburb","Rooms","Type","Price","Method","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Lattitude","Longtitude","Regionname","Propertycount"
"South Yarra",1,"u",310000,"SP",3.3,1,1,1,0,37,-37.8319,144.9876,"Southern Metropolitan",14887
"South Yarra",2,"h",1100000,"VB",3.3,2,1,0,176,81,-37.8436,144.9925,"Southern Metropolitan",14887
"South Yarra",1,"u",410000,"S",3.3,1,1,0,0,48,-37.8427,145.0006,"Southern Metropolitan",14887
"South Yarra",3,"h",1125000,"PI",3.3,2,1,0,146,89,-37.8454,144.9888,"Southern Metropolitan",14887
"South Yarra",2,"u",840000,"S",3.3,2,2,1,0,92,-37.8361,144.9966,"Southern Metropolitan",14887
"South Yarra",3,"h",1400000,"VB",3.3,3,2,2,0,172,-37.8433,145.0001,"Southern Metropolitan",14887
"South Yarra",2,"u",635000,"S",3.3,2,1,1,855,85,-37.8336,144.9882,"Southern Metropolitan",14887
"South Yarra",2,"u",680500,"S",3.3,2,1,1,0,70,-37.837,144.9907,"Southern Metropolitan",14887
"South Yarra",3,"h",1800000,"VB",3.3,3,2,3,510,129,-37.8418,144.986,"Southern Metropolitan",14887
"South Yarra",1,"u",280000,"PI",3.3,1,1,0,0,35,-37.8423,144.997,"Southern Metropolitan",14887
"South Yarra",2,"u",613000,"S",3.3,2,1,1,0,85,-37.838,145.0011,"Southern Metropolitan",14887
"South Yarra",2,"u",520000,"SP",3.3,2,1,1,0,62,-37.8323,144.9876,"Southern Metropolitan",14887
"South Yarra",1,"u",510000,"SP",3.3,1,1,1,0,49,-37.8361,144.9966,"Southern Metropolitan",14887
"South Yarra",2,"h",1200000,"PI",3.3,2,1,0,176,84,-37.8436,144.9925,"Southern Metropolitan",14887
"South Yarra",2,"u",480000,"S",3.3,2,1,1,0,61,-37.8337,144.9886,"Southern Metropolitan",14887
"South Yarra",2,"u",660000,"S",3.3,2,1,1,0,85,-37.8414,145.0043,"Southern Metropolitan",14887
"South Yarra",2,"u",470000,"VB",3.3,2,1,1,0,85,-37.845,145.0001,"Southern Metropolitan",14887
"South Yarra",2,"u",621500,"S",3.3,2,1,1,0,85,-37.835,144.9905,"Southern Metropolitan",14887
"South Yarra",4,"h",2667000,"S",3.3,4,3,2,446,187,-37.8454,144.9989,"Southern Metropolitan",14887
"South Yarra",3,"h",2200000,"PI",3.3,3,2,0,358,238,-37.8425,145.0031,"Southern Metropolitan",14887
"South Yarra",3,"h",1700000,"S",3.3,3,1,1,178,172,-37.8404,145.0022,"Southern Metropolitan",14887
"South Yarra",3,"h",1056800,"S",3.3,3,2,1,90,129,-37.8406,144.9864,"Southern Metropolitan",14887
"South Yarra",3,"h",2400000,"PI",3.3,3,2,1,350,129,-37.8422,144.9884,"Southern Metropolitan",14887
"South Yarra",1,"u",410000,"S",3.3,1,1,1,0,49,-37.8337,144.9886,"Southern Metropolitan",14887
"South Yarra",1,"u",260800,"S",3.3,2,1,0,0,49,-37.8437,144.9852,"Southern Metropolitan",14887
"South Yarra",2,"h",1200000,"S",3.3,2,1,1,163,86,-37.8446,144.9879,"Southern Metropolitan",14887
"South Yarra",3,"h",1540000,"S",3.3,3,2,1,149,140,-37.8448,144.9882,"Southern Metropolitan",14887
"South Yarra",2,"u",826000,"S",3.3,2,1,1,0,79,-37.8342,144.9842,"Southern Metropolitan",14887
"South Yarra",2,"u",910000,"S",3.3,2,0,0,0,85,-37.8357,144.9859,"Southern Metropolitan",14887
"South Yarra",3,"t",1715000,"S",3.3,2,2,2,0,129,-37.8374,144.9852,"Southern Metropolitan",14887
"South Yarra",3,"h",1700000,"SP",3.3,2,2,1,181,148,-37.8334,144.9867,"Southern Metropolitan",14887
"South Yarra",2,"u",505000,"S",3.3,2,1,1,0,72,-37.8453,145.0012,"Southern Metropolitan",14887
"South Yarra",1,"u",330000,"PI",3.3,2,1,1,0,49,-37.8421,144.9978,"Southern Metropolitan",14887
"South Yarra",1,"u",687000,"S",3.3,2,1,2,0,49,-37.8352,144.9922,"Southern Metropolitan",14887
"Southbank",3,"u",720000,"S",1.2,3,1,1,0,106,-37.8235,144.9655,"Southern Metropolitan",8400
"Southbank",3,"u",868000,"SP",1.2,3,2,1,0,114,-37.8267,144.9687,"Southern Metropolitan",8400
"Southbank",2,"u",590000,"S",1.2,2,1,1,0,75,-37.8235,144.9655,"Southern Metropolitan",8400
"Southbank",2,"u",530000,"VB",1.2,2,1,1,0,84,-37.8246,144.9632,"Southern Metropolitan",8400
"Southbank",2,"u",650000,"VB",1.2,2,2,1,0,110,-37.8273,144.9556,"Southern Metropolitan",8400
"Southbank",4,"u",990000,"S",1.2,4,3,1,0,172,-37.8267,144.9687,"Southern Metropolitan",8400
"Southbank",2,"u",623000,"S",1.2,2,1,1,0,85,-37.828,144.9683,"Southern Metropolitan",8400
"Southbank",2,"u",592500,"S",1.2,2,2,1,0,100,-37.8227,144.9664,"Southern Metropolitan",8400
"Southbank",2,"u",6e+05,"S",1.2,2,2,1,0,99,-37.828,144.9683,"Southern Metropolitan",8400
"Southbank",1,"u",455000,"S",1.2,1,1,0,760,70,-37.8228,144.9661,"Southern Metropolitan",8400
"Southbank",3,"h",1220000,"S",1.2,3,1,1,0,129,-37.8288,144.9679,"Southern Metropolitan",8400
"Southbank",4,"u",1250000,"S",1.2,4,3,1,0,176,-37.8267,144.9687,"Southern Metropolitan",8400
"Southbank",1,"u",425000,"VB",1.2,1,1,1,0,57,-37.8245,144.9622,"Southern Metropolitan",8400
"Southbank",2,"h",815000,"SP",1.2,2,1,0,0,85,-37.8297,144.9499,"Southern Metropolitan",8400
"Southbank",3,"u",740000,"VB",1.2,3,2,1,0,105,-37.828,144.9683,"Southern Metropolitan",8400
"Southbank",2,"u",580000,"VB",1.2,2,1,1,0,85,-37.8226,144.9667,"Southern Metropolitan",8400
"Southbank",3,"h",7e+05,"VB",1.2,3,1,0,199,129,-37.8299,144.9496,"Southern Metropolitan",8400
"Southbank",2,"u",660000,"S",1.2,2,1,1,0,77,-37.8288,144.9679,"Southern Metropolitan",8400
"Southbank",2,"u",690000,"S",1.2,2,3,1,0,85,-37.8295,144.9692,"Southern Metropolitan",8400
"Southbank",2,"u",8e+05,"PI",1.2,2,2,2,0,73,-37.8229,144.9612,"Southern Metropolitan",8400
"Southbank",2,"u",540000,"S",1.2,2,2,1,0,93,-37.822,144.9637,"Southern Metropolitan",8400
"Southbank",1,"u",370000,"VB",1.2,1,1,1,546,51,-37.8274,144.9587,"Southern Metropolitan",8400
"Southbank",3,"u",720000,"VB",1.2,3,2,1,0,112,-37.8273,144.9685,"Southern Metropolitan",8400
"Spotswood",3,"h",1040000,"S",7.7,3,1,3,690,129,-37.8272,144.8789,"Western Metropolitan",1223
"Spotswood",3,"h",855000,"S",7.7,3,1,1,326,112,-37.831,144.8884,"Western Metropolitan",1223
"Spotswood",2,"h",832500,"S",7.7,2,1,2,562,116,-37.8333,144.8868,"Western Metropolitan",1223
"Spotswood",2,"h",850000,"S",7.7,2,1,2,502,104,-37.8263,144.8775,"Western Metropolitan",1223
"Spotswood",3,"h",1080000,"S",7.7,3,1,2,472,95,-37.8302,144.8885,"Western Metropolitan",1223
"Spotswood",4,"h",1170000,"VB",7.7,4,2,2,489,187,-37.8279,144.874,"Western Metropolitan",1223
"Spotswood",3,"h",927000,"S",7.7,3,1,0,274,131,-37.8282,144.8856,"Western Metropolitan",1223
"Spotswood",4,"h",850000,"VB",7.7,4,2,0,389,158,-37.8284,144.8861,"Western Metropolitan",1223
"Spotswood",3,"h",831000,"S",7.7,3,1,0,353,109,-37.8309,144.889,"Western Metropolitan",1223
"Spotswood",3,"h",835000,"S",7.7,2,1,3,459,129,-37.8255,144.8709,"Western Metropolitan",1223
"Spotswood",4,"t",840000,"S",7.7,3,3,2,278,277,-37.8261,144.8718,"Western Metropolitan",1223
"Spotswood",4,"h",1315000,"S",7.7,4,2,3,830,134,-37.829,144.8807,"Western Metropolitan",1223
"Spotswood",3,"h",1035000,"S",7.7,3,1,2,675,129,-37.8261,144.872,"Western Metropolitan",1223
"Spotswood",3,"h",775000,"S",7.7,3,1,1,435,129,-37.8279,144.873,"Western Metropolitan",1223
"Spotswood",3,"h",1016000,"SP",7.7,3,1,1,320,134,-37.8277,144.8841,"Western Metropolitan",1223
"Spotswood",3,"h",690000,"S",7.7,4,1,2,532,518,-37.8248,144.8717,"Western Metropolitan",1223
"Spotswood",3,"h",1070000,"S",7.7,2,1,2,526,127,-37.8267,144.8779,"Western Metropolitan",1223
"Spotswood",4,"h",871500,"PI",7.7,4,2,0,389,158,-37.8284,144.8861,"Western Metropolitan",1223
"St Kilda",2,"u",509000,"S",6.1,2,1,1,0,85,-37.8679,144.9813,"Southern Metropolitan",13240
"St Kilda",1,"u",380000,"PI",6.1,1,1,1,0,50,-37.8656,144.9782,"Southern Metropolitan",13240
"St Kilda",2,"u",430000,"S",6.1,2,1,1,0,71,-37.8675,144.9851,"Southern Metropolitan",13240
"St Kilda",2,"u",640000,"S",6.1,2,1,1,1055,85,-37.8715,144.9827,"Southern Metropolitan",13240
"St Kilda",2,"u",602000,"S",6.1,2,1,0,0,66,-37.8707,144.9765,"Southern Metropolitan",13240
"St Kilda",2,"u",575000,"SP",6.1,2,1,1,0,75,-37.8573,144.9825,"Southern Metropolitan",13240
"St Kilda",2,"u",495000,"PI",6.1,2,1,1,0,74,-37.8616,144.9907,"Southern Metropolitan",13240
"St Kilda",5,"h",2e+06,"VB",6.1,5,2,2,436,240,-37.8618,144.982,"Southern Metropolitan",13240
"St Kilda",3,"h",1891000,"S",6.1,3,2,3,384,123,-37.8645,144.9805,"Southern Metropolitan",13240
"St Kilda",4,"h",2e+06,"VB",6.1,4,2,3,420,160,-37.8667,144.9832,"Southern Metropolitan",13240
"St Kilda",4,"h",2220000,"S",6.1,4,2,2,402,187,-37.861,144.9819,"Southern Metropolitan",13240
"St Kilda",4,"h",2455000,"S",6.1,4,1,1,300,187,-37.8725,144.979,"Southern Metropolitan",13240
"St Kilda",3,"h",2e+06,"VB",6.1,3,2,2,176,192,-37.8641,144.9739,"Southern Metropolitan",13240
"St Kilda",2,"u",685000,"S",6.1,2,2,2,0,102,-37.8568,144.9873,"Southern Metropolitan",13240
"St Kilda",2,"u",465000,"S",6.1,2,1,1,0,85,-37.8676,144.9834,"Southern Metropolitan",13240
"St Kilda",3,"u",616000,"S",6.1,2,2,2,0,115,-37.8573,144.9825,"Southern Metropolitan",13240
"St Kilda",2,"h",875000,"S",6.1,2,1,0,94,85,-37.867,144.991,"Southern Metropolitan",13240
"St Kilda",1,"u",4e+05,"VB",6.1,1,1,1,0,53,-37.8605,144.9769,"Southern Metropolitan",13240
"St Kilda",1,"u",450000,"SP",6.1,1,1,1,0,49,-37.8571,144.987,"Southern Metropolitan",13240
"St Kilda",1,"u",451000,"S",6.1,1,1,1,0,41,-37.8731,144.9799,"Southern Metropolitan",13240
"St Kilda",3,"t",1400000,"VB",6.1,3,2,2,128,183,-37.8624,144.9768,"Southern Metropolitan",13240
"St Kilda",2,"u",455000,"S",6.1,2,1,1,0,85,-37.8619,144.9802,"Southern Metropolitan",13240
"St Kilda",1,"u",459000,"SP",6.1,1,1,1,0,59,-37.8568,144.9873,"Southern Metropolitan",13240
"St Kilda",1,"u",395000,"SP",6.1,1,1,1,1286,49,-37.8621,144.9823,"Southern Metropolitan",13240
"St Kilda",2,"u",520000,"PI",6.1,2,1,1,1034,55,-37.8717,144.9829,"Southern Metropolitan",13240
"St Kilda",2,"u",542500,"PI",6.1,2,1,1,0,85,-37.8568,144.9873,"Southern Metropolitan",13240
"St Kilda",1,"u",370500,"S",6.1,1,1,1,0,46,-37.8722,144.9805,"Southern Metropolitan",13240
"St Kilda",1,"u",385000,"PI",6.1,1,1,1,0,53,-37.8614,144.9741,"Southern Metropolitan",13240
"St Kilda",3,"h",1900000,"S",6.1,3,2,2,289,122,-37.8726,144.9782,"Southern Metropolitan",13240
"St Kilda",1,"u",475000,"SP",6.1,1,1,1,0,49,-37.8605,144.9834,"Southern Metropolitan",13240
"St Kilda",2,"u",390000,"VB",6.1,2,1,1,0,73,-37.859,144.9767,"Southern Metropolitan",13240
"St Kilda",1,"u",5e+05,"VB",6.1,1,1,1,0,57,-37.8668,144.9801,"Southern Metropolitan",13240
"St Kilda",2,"u",690000,"VB",6.1,2,1,0,0,100,-37.8579,144.981,"Southern Metropolitan",13240
"St Kilda",1,"u",430000,"SP",6.1,1,1,1,1409,63,-37.8661,144.9772,"Southern Metropolitan",13240
"St Kilda",1,"u",420000,"SP",6.1,1,1,0,954,49,-37.8612,144.9804,"Southern Metropolitan",13240
"St Kilda",1,"u",392000,"S",6.1,1,1,1,0,43,-37.8599,144.9766,"Southern Metropolitan",13240
"St Kilda",4,"h",1900000,"PI",6.1,4,2,2,507,202,-37.8616,144.9807,"Southern Metropolitan",13240
"St Kilda",2,"u",570000,"S",6.1,2,1,1,628,85,-37.8681,144.9844,"Southern Metropolitan",13240
"St Kilda",2,"u",540000,"SP",6.1,2,1,1,0,70,-37.8653,144.9824,"Southern Metropolitan",13240
"St Kilda",2,"u",475000,"SP",6.1,2,1,1,0,83,-37.8604,144.9817,"Southern Metropolitan",13240
"St Kilda",1,"u",335000,"SP",6.1,1,1,0,0,49,-37.8682,144.9782,"Southern Metropolitan",13240
"St Kilda",2,"u",570000,"PI",6.1,2,2,1,0,70,-37.8709,144.9807,"Southern Metropolitan",13240
"St Kilda",2,"u",561000,"S",6.1,2,1,1,0,85,-37.8653,144.9824,"Southern Metropolitan",13240
"St Kilda",2,"u",4e+05,"PI",6.1,2,1,1,0,65,-37.8619,144.976,"Southern Metropolitan",13240
"St Kilda",2,"h",1220000,"S",6.1,2,1,1,208,85,-37.8659,144.9887,"Southern Metropolitan",13240
"St Kilda",3,"h",920000,"PI",6.1,3,2,2,124,134,-37.8656,144.9851,"Southern Metropolitan",13240
"St Kilda",1,"u",330000,"SA",6.1,1,1,1,653,49,-37.8642,144.9814,"Southern Metropolitan",13240
"St Kilda",2,"u",503500,"S",6.1,2,1,1,683,72,-37.8594,144.9828,"Southern Metropolitan",13240
"St Kilda",2,"u",580000,"PI",6.1,2,1,0,0,95,-37.8617,144.9796,"Southern Metropolitan",13240
"St Kilda",1,"u",360000,"S",6.1,1,1,1,0,49,-37.8627,144.9912,"Southern Metropolitan",13240
"St Kilda",1,"u",320000,"VB",6.1,1,2,1,0,49,-37.8587,144.9797,"Southern Metropolitan",13240
"St Kilda",3,"t",1295000,"S",6.1,3,2,2,0,200,-37.8584,144.9802,"Southern Metropolitan",13240
"St Kilda",2,"u",481000,"S",6.1,2,1,1,0,61,-37.8596,144.9889,"Southern Metropolitan",13240
"St Kilda",3,"h",1120000,"PI",6.1,3,2,2,1039,133,-37.8638,144.982,"Southern Metropolitan",13240
"St Kilda",1,"u",4e+05,"VB",6.1,1,1,1,0,52,-37.8676,144.9901,"Southern Metropolitan",13240
"St Kilda",2,"u",582000,"S",6.1,2,1,0,0,85,-37.8619,144.9771,"Southern Metropolitan",13240
"St Kilda",1,"u",1210000,"PI",6.1,1,1,1,0,49,-37.8716,144.9828,"Southern Metropolitan",13240
"St Kilda",1,"u",366000,"S",6.1,1,1,0,0,49,-37.8706,144.9821,"Southern Metropolitan",13240
"St Kilda",2,"h",808000,"S",6.1,2,1,0,124,85,-37.8562,144.9848,"Southern Metropolitan",13240
"St Kilda",2,"h",1316000,"S",6.1,2,1,0,215,85,-37.869,144.9826,"Southern Metropolitan",13240
"St Kilda",2,"u",640000,"S",6.1,2,1,1,0,85,-37.8635,144.9857,"Southern Metropolitan",13240
"St Kilda",2,"u",785000,"PI",6.1,2,2,2,0,98,-37.8647,144.9819,"Southern Metropolitan",13240
"St Kilda",1,"u",450000,"SP",6.1,1,1,1,0,61,-37.8731,144.9799,"Southern Metropolitan",13240
"St Kilda",2,"h",875000,"S",6.1,2,1,1,123,68,-37.8641,144.9866,"Southern Metropolitan",13240
"St Kilda",2,"u",650000,"PI",6.1,2,1,0,822,70,-37.8585,144.9854,"Southern Metropolitan",13240
"St Kilda",2,"u",431000,"S",6.1,2,1,1,0,71,-37.8665,144.9833,"Southern Metropolitan",13240
"St Kilda",2,"u",385000,"VB",6.1,2,1,1,0,46,-37.8648,144.9783,"Southern Metropolitan",13240
"St Kilda",2,"u",575000,"S",6.1,2,2,1,0,78,-37.8562,144.9844,"Southern Metropolitan",13240
"St Kilda",2,"u",757500,"S",6.1,2,1,1,0,85,-37.865,144.9761,"Southern Metropolitan",13240
"St Kilda",2,"u",535000,"PI",6.1,2,1,1,0,85,-37.861,144.9891,"Southern Metropolitan",13240
"St Kilda",2,"u",610000,"PI",6.1,2,1,1,0,85,-37.8722,144.98,"Southern Metropolitan",13240
"St Kilda",2,"u",610000,"S",6.1,2,1,1,1211,85,-37.8644,144.9741,"Southern Metropolitan",13240
"St Kilda",1,"u",420000,"S",6.1,1,1,1,0,49,-37.8674,144.9839,"Southern Metropolitan",13240
"St Kilda",2,"h",1250000,"S",6.1,2,1,4,147,85,-37.865,144.9804,"Southern Metropolitan",13240
"St Kilda",1,"u",360000,"S",6.1,1,1,1,400,49,-37.859,144.9792,"Southern Metropolitan",13240
"St Kilda",2,"u",450000,"VB",6.1,2,1,1,841,85,-37.8612,144.985,"Southern Metropolitan",13240
"St Kilda",2,"u",535000,"S",6.1,2,1,1,0,70,-37.8614,144.9793,"Southern Metropolitan",13240
"St Kilda",2,"h",1200500,"S",6.1,2,1,0,201,83,-37.8654,144.9809,"Southern Metropolitan",13240
"St Kilda",2,"u",565000,"VB",6.1,2,2,1,0,76,-37.8562,144.9844,"Southern Metropolitan",13240
"St Kilda",1,"u",452000,"S",6.1,1,1,1,0,49,-37.8631,144.9749,"Southern Metropolitan",13240
"St Kilda",2,"u",520000,"PI",6.1,2,1,1,1235,63,-37.8645,144.9749,"Southern Metropolitan",13240
"St Kilda",2,"u",482300,"S",6.1,2,1,0,0,85,-37.8735,144.9798,"Southern Metropolitan",13240
"St Kilda",2,"u",902000,"S",6.1,2,1,0,0,108,-37.8681,144.9894,"Southern Metropolitan",13240
"St Kilda",3,"u",1600000,"PI",6.1,3,2,2,0,3,-37.8584,144.9802,"Southern Metropolitan",13240
"St Kilda",2,"h",1435000,"SP",6.1,2,1,1,225,85,-37.8625,144.9888,"Southern Metropolitan",13240
"St Kilda",2,"u",750000,"SP",6.1,2,2,1,0,105,-37.8686,144.9812,"Southern Metropolitan",13240
"St Kilda",2,"h",1365000,"S",6.1,2,1,1,361,123,-37.8646,144.98,"Southern Metropolitan",13240
"St Kilda",4,"h",1950000,"S",6.1,4,2,2,436,211,-37.8629,144.9887,"Southern Metropolitan",13240
"St Kilda",2,"u",470000,"VB",6.1,2,1,1,0,85,-37.8562,144.9844,"Southern Metropolitan",13240
"St Kilda",3,"h",1678000,"S",6.1,3,2,2,361,171,-37.8663,144.9882,"Southern Metropolitan",13240
"St Kilda",2,"u",4e+05,"VB",6.1,2,1,1,797,67,-37.8642,144.9793,"Southern Metropolitan",13240
"St Kilda",2,"u",5e+05,"SP",6.1,2,2,2,0,104,-37.859,144.9767,"Southern Metropolitan",13240
"St Kilda",2,"u",760000,"S",6.1,2,1,0,0,95,-37.8718,144.9776,"Southern Metropolitan",13240
"St Kilda",3,"u",720000,"SP",6.1,3,1,1,0,129,-37.8612,144.985,"Southern Metropolitan",13240
"St Kilda",1,"u",461000,"SP",6.1,1,1,1,0,49,-37.8571,144.987,"Southern Metropolitan",13240
"St Kilda",2,"u",580000,"PI",6.1,2,1,1,1155,102,-37.8568,144.9873,"Southern Metropolitan",13240
"St Kilda",2,"u",7e+05,"S",6.1,2,1,1,0,85,-37.8626,144.9818,"Southern Metropolitan",13240
"St Kilda",2,"u",430000,"SP",6.1,2,1,1,0,63,-37.859,144.9767,"Southern Metropolitan",13240
"St Kilda",3,"h",1030000,"S",6.1,3,1,1,292,129,-37.8677,144.984,"Southern Metropolitan",13240
"St Kilda",2,"u",1100000,"S",6.1,2,1,2,1458,141,-37.8695,144.9763,"Southern Metropolitan",13240
"St Kilda",3,"h",1225000,"S",6.1,3,1,1,248,129,-37.8714,144.9802,"Southern Metropolitan",13240
"St Kilda",1,"u",4e+05,"S",6.1,1,1,1,0,49,-37.8591,144.979,"Southern Metropolitan",13240
"St Kilda",1,"u",435000,"SP",6.1,1,1,1,0,69,-37.8573,144.9825,"Southern Metropolitan",13240
"St Kilda",2,"u",648000,"S",6.1,2,1,1,1208,85,-37.861,144.9891,"Southern Metropolitan",13240
"St Kilda",2,"u",550000,"VB",6.1,2,1,1,1357,85,-37.8601,144.9898,"Southern Metropolitan",13240
"St Kilda",1,"u",475000,"S",6.1,1,1,1,0,49,-37.8569,144.9885,"Southern Metropolitan",13240
"Strathmore",3,"h",905000,"S",9.7,3,2,2,662,129,-37.7356,144.9242,"Western Metropolitan",3284
"Strathmore",4,"h",1052000,"S",9.7,4,2,2,699,187,-37.7207,144.9073,"Western Metropolitan",3284
"Strathmore",4,"h",1015000,"S",9.7,3,2,1,794,187,-37.7196,144.9062,"Western Metropolitan",3284
"Strathmore",4,"h",1265000,"S",9.7,3,1,1,649,187,-37.7367,144.9204,"Western Metropolitan",3284
"Strathmore",3,"h",1025000,"S",9.7,3,2,1,654,180,-37.7369,144.9251,"Western Metropolitan",3284
"Strathmore",3,"h",1430000,"S",9.7,3,1,1,694,158,-37.7411,144.9262,"Western Metropolitan",3284
"Strathmore",3,"h",1330000,"S",9.7,3,2,1,606,159,-37.7378,144.9168,"Western Metropolitan",3284
"Strathmore",2,"h",1321000,"S",9.7,2,1,1,703,85,-37.7346,144.9204,"Western Metropolitan",3284
"Strathmore",4,"h",1635000,"S",9.7,4,2,3,0,297,-37.7354,144.9128,"Western Metropolitan",3284
"Strathmore",3,"h",1194000,"S",9.7,3,1,2,650,143,-37.7436,144.9308,"Western Metropolitan",3284
"Strathmore",5,"h",1440000,"S",9.7,5,3,2,617,347,-37.7386,144.917,"Western Metropolitan",3284
"Strathmore",4,"h",1300000,"PI",9.7,4,3,2,0,160,-37.7337,144.9184,"Western Metropolitan",3284
"Strathmore",3,"h",850000,"VB",9.7,3,3,3,250,207,-37.7189,144.9036,"Western Metropolitan",3284
"Strathmore",3,"h",1150000,"SP",9.7,3,2,3,696,164,-37.7261,144.9171,"Western Metropolitan",3284
"Strathmore",3,"h",910000,"S",9.7,3,1,2,692,117,-37.7217,144.9074,"Western Metropolitan",3284
"Strathmore",4,"h",1430000,"S",9.7,4,2,1,607,224,-37.7376,144.9154,"Western Metropolitan",3284
"Strathmore",5,"h",915000,"S",9.7,5,3,4,754,240,-37.7298,144.9162,"Western Metropolitan",3284
"Strathmore",3,"h",622500,"S",9.7,3,2,2,254,127,-37.7302,144.9167,"Western Metropolitan",3284
"Strathmore",3,"h",1500000,"SP",9.7,3,2,4,722,196,-37.7427,144.9226,"Western Metropolitan",3284
"Strathmore",4,"t",995000,"SP",9.7,4,3,1,260,187,-37.7319,144.9195,"Western Metropolitan",3284
"Strathmore",4,"h",1280000,"VB",9.7,4,2,2,689,25,-37.7345,144.9196,"Western Metropolitan",3284
"Strathmore",5,"h",1485000,"S",9.7,5,2,4,502,365,-37.7317,144.9177,"Western Metropolitan",3284
"Strathmore",3,"h",1080000,"S",9.7,3,2,2,211,46,-37.734,144.9145,"Western Metropolitan",3284
"Strathmore",4,"h",1715000,"S",9.7,4,3,2,650,348,-37.7363,144.9208,"Western Metropolitan",3284
"Strathmore",5,"h",2650000,"S",9.7,5,3,2,755,365,-37.7417,144.9133,"Western Metropolitan",3284
"Strathmore",2,"h",630000,"S",9.7,3,2,1,378,106,-37.7245,144.9097,"Western Metropolitan",3284
"Strathmore",3,"h",1205000,"SP",9.7,3,1,2,650,129,-37.736,144.9202,"Western Metropolitan",3284
"Strathmore",2,"h",535000,"S",9.7,2,1,1,151,85,-37.7296,144.9234,"Western Metropolitan",3284
"Strathmore",3,"h",1075000,"S",9.7,3,2,1,752,129,-37.7303,144.9198,"Western Metropolitan",3284
"Strathmore",3,"h",1e+06,"SP",9.7,3,1,2,697,129,-37.7273,144.917,"Western Metropolitan",3284
"Strathmore",3,"h",1400000,"S",9.7,4,1,2,656,129,-37.7373,144.9217,"Western Metropolitan",3284
"Strathmore",4,"h",920000,"VB",9.7,4,1,1,390,187,-37.7413,144.9163,"Western Metropolitan",3284
"Strathmore",5,"h",960000,"VB",9.7,5,3,2,387,240,-37.7225,144.9055,"Western Metropolitan",3284
"Strathmore",3,"h",1160000,"S",9.7,3,1,1,651,129,-37.7416,144.9204,"Western Metropolitan",3284
"Strathmore",4,"h",1370000,"S",9.7,4,2,2,908,208,-37.735,144.9203,"Western Metropolitan",3284
"Strathmore",3,"t",6e+05,"PI",9.7,4,3,2,717,129,-37.7234,144.9077,"Western Metropolitan",3284
"Strathmore",5,"h",880000,"VB",9.7,5,3,2,387,240,-37.7225,144.9055,"Western Metropolitan",3284
"Strathmore",3,"h",1285000,"S",9.7,3,2,2,616,129,-37.7373,144.9155,"Western Metropolitan",3284
"Sunshine",2,"u",260000,"PI",12.6,2,1,1,79,85,-37.7952,144.8262,"Western Metropolitan",3755
"Sunshine",3,"h",8e+05,"PI",12.6,3,2,1,655,165,-37.7809,144.8424,"Western Metropolitan",3755
"Sunshine",3,"h",950000,"S",12.6,3,1,1,700,145,-37.7933,144.8411,"Western Metropolitan",3755
"Sunshine",3,"h",625000,"S",12.6,3,1,1,203,129,-37.7853,144.843,"Western Metropolitan",3755
"Sunshine",2,"h",710000,"S",12.6,2,1,0,457,85,-37.7878,144.8369,"Western Metropolitan",3755
"Sunshine",3,"h",735000,"S",12.6,3,1,2,539,129,-37.7877,144.8398,"Western Metropolitan",3755
"Sunshine",3,"h",780000,"S",12.6,3,1,0,486,115,-37.7886,144.8438,"Western Metropolitan",3755
"Sunshine",2,"h",710000,"S",12.6,2,1,2,619,85,-37.7794,144.8395,"Western Metropolitan",3755
"Sunshine",4,"h",1350500,"S",12.6,4,1,0,726,181,-37.7864,144.8353,"Western Metropolitan",3755
"Sunshine",3,"h",745000,"SP",12.6,3,1,2,518,122,-37.7802,144.8374,"Western Metropolitan",3755
"Sunshine",2,"h",490000,"S",12.6,2,1,1,322,85,-37.7876,144.8342,"Western Metropolitan",3755
"Sunshine",4,"h",7e+05,"PI",12.6,4,2,1,807,187,-37.7966,144.8252,"Western Metropolitan",3755
"Sunshine",5,"h",895000,"PI",12.6,4,2,2,690,240,-37.7933,144.8408,"Western Metropolitan",3755
"Sunshine",3,"h",657500,"S",12.6,3,1,1,513,116,-37.7796,144.8372,"Western Metropolitan",3755
"Sunshine",4,"h",1030000,"S",12.6,4,2,2,803,309,-37.7932,144.8434,"Western Metropolitan",3755
"Sunshine",3,"h",460000,"PI",12.6,3,2,1,119,110,-37.7939,144.8261,"Western Metropolitan",3755
"Sunshine",3,"h",725000,"SP",12.6,3,1,3,534,129,-37.7801,144.8412,"Western Metropolitan",3755
"Sunshine",3,"h",620000,"S",12.6,3,1,1,376,129,-37.7831,144.842,"Western Metropolitan",3755
"Sunshine",3,"h",460000,"S",12.6,3,1,1,306,129,-37.7807,144.842,"Western Metropolitan",3755
